,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
2446,TT,Trinidad and Tobago,Poverty headcount ratio at national poverty lines (% of population),2019,,Latin America & Caribbean ,High income,IBRD,-61.4789,10.6596
2447,TT,Trinidad and Tobago,Poverty headcount ratio at national poverty lines (% of population),2018,,Latin America & Caribbean ,High income,IBRD,-61.4789,10.6596
2448,TT,Trinidad and Tobago,Poverty headcount ratio at national poverty lines (% of population),2017,,Latin America & Caribbean ,High income,IBRD,-61.4789,10.6596
2449,TT,Trinidad and Tobago,Poverty headcount ratio at national poverty lines (% of population),2016,,Latin America & Caribbean ,High income,IBRD,-61.4789,10.6596
2450,TN,Tunisia,Poverty headcount ratio at national poverty lines (% of population),2025,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,10.21,36.7899
2451,TN,Tunisia,Poverty headcount ratio at national poverty lines (% of population),2024,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,10.21,36.7899
2452,TN,Tunisia,Poverty headcount ratio at national poverty lines (% of population),2023,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,10.21,36.7899
2453,TN,Tunisia,Poverty headcount ratio at national poverty lines (% of population),2022,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,10.21,36.7899
2454,TN,Tunisia,Poverty headcount ratio at national poverty lines (% of population),2021,16.6,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,10.21,36.7899
2455,TN,Tunisia,Poverty headcount ratio at national poverty lines (% of population),2020,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,10.21,36.7899
2456,TN,Tunisia,Poverty headcount ratio at national poverty lines (% of population),2019,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,10.21,36.7899
2457,TN,Tunisia,Poverty headcount ratio at national poverty lines (% of population),2018,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,10.21,36.7899
2458,TN,Tunisia,Poverty headcount ratio at national poverty lines (% of population),2017,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,10.21,36.7899
2459,TN,Tunisia,Poverty headcount ratio at national poverty lines (% of population),2016,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,10.21,36.7899
2460,TR,Turkiye,Poverty headcount ratio at national poverty lines (% of population),2025,,Europe & Central Asia,Upper middle income,IBRD,32.3606,39.7153
2461,TR,Turkiye,Poverty headcount ratio at national poverty lines (% of population),2024,13.0,Europe & Central Asia,Upper middle income,IBRD,32.3606,39.7153
2462,TR,Turkiye,Poverty headcount ratio at national poverty lines (% of population),2023,13.6,Europe & Central Asia,Upper middle income,IBRD,32.3606,39.7153
2463,TR,Turkiye,Poverty headcount ratio at national poverty lines (% of population),2022,13.5,Europe & Central Asia,Upper middle income,IBRD,32.3606,39.7153
2464,TR,Turkiye,Poverty headcount ratio at national poverty lines (% of population),2021,14.4,Europe & Central Asia,Upper middle income,IBRD,32.3606,39.7153
2465,TR,Turkiye,Poverty headcount ratio at national poverty lines (% of population),2020,14.4,Europe & Central Asia,Upper middle income,IBRD,32.3606,39.7153
2466,TR,Turkiye,Poverty headcount ratio at national poverty lines (% of population),2019,15.0,Europe & Central Asia,Upper middle income,IBRD,32.3606,39.7153
2467,TR,Turkiye,Poverty headcount ratio at national poverty lines (% of population),2018,14.4,Europe & Central Asia,Upper middle income,IBRD,32.3606,39.7153
2468,TR,Turkiye,Poverty headcount ratio at national poverty lines (% of population),2017,13.9,Europe & Central Asia,Upper middle income,IBRD,32.3606,39.7153
2469,TR,Turkiye,Poverty headcount ratio at national poverty lines (% of population),2016,13.5,Europe & Central Asia,Upper middle income,IBRD,32.3606,39.7153
2470,TM,Turkmenistan,Poverty headcount ratio at national poverty lines (% of population),2025,,Europe & Central Asia,Upper middle income,IBRD,58.3794,37.9509
2471,TM,Turkmenistan,Poverty headcount ratio at national poverty lines (% of population),2024,,Europe & Central Asia,Upper middle income,IBRD,58.3794,37.9509
2472,TM,Turkmenistan,Poverty headcount ratio at national poverty lines (% of population),2023,,Europe & Central Asia,Upper middle income,IBRD,58.3794,37.9509
2473,TM,Turkmenistan,Poverty headcount ratio at national poverty lines (% of population),2022,,Europe & Central Asia,Upper middle income,IBRD,58.3794,37.9509
2474,TM,Turkmenistan,Poverty headcount ratio at national poverty lines (% of population),2021,,Europe & Central Asia,Upper middle income,IBRD,58.3794,37.9509
2475,TM,Turkmenistan,Poverty headcount ratio at national poverty lines (% of population),2020,,Europe & Central Asia,Upper middle income,IBRD,58.3794,37.9509
2476,TM,Turkmenistan,Poverty headcount ratio at national poverty lines (% of population),2019,,Europe & Central Asia,Upper middle income,IBRD,58.3794,37.9509
2477,TM,Turkmenistan,Poverty headcount ratio at national poverty lines (% of population),2018,,Europe & Central Asia,Upper middle income,IBRD,58.3794,37.9509
2478,TM,Turkmenistan,Poverty headcount ratio at national poverty lines (% of population),2017,,Europe & Central Asia,Upper middle income,IBRD,58.3794,37.9509
2479,TM,Turkmenistan,Poverty headcount ratio at national poverty lines (% of population),2016,,Europe & Central Asia,Upper middle income,IBRD,58.3794,37.9509
2480,TC,Turks and Caicos Islands,Poverty headcount ratio at national poverty lines (% of population),2025,,Latin America & Caribbean ,High income,Not classified,-71.141389,21.4602778
2481,TC,Turks and Caicos Islands,Poverty headcount ratio at national poverty lines (% of population),2024,,Latin America & Caribbean ,High income,Not classified,-71.141389,21.4602778
2482,TC,Turks and Caicos Islands,Poverty headcount ratio at national poverty lines (% of population),2023,,Latin America & Caribbean ,High income,Not classified,-71.141389,21.4602778
2483,TC,Turks and Caicos Islands,Poverty headcount ratio at national poverty lines (% of population),2022,,Latin America & Caribbean ,High income,Not classified,-71.141389,21.4602778
2484,TC,Turks and Caicos Islands,Poverty headcount ratio at national poverty lines (% of population),2021,,Latin America & Caribbean ,High income,Not classified,-71.141389,21.4602778
2485,TC,Turks and Caicos Islands,Poverty headcount ratio at national poverty lines (% of population),2020,,Latin America & Caribbean ,High income,Not classified,-71.141389,21.4602778
2486,TC,Turks and Caicos Islands,Poverty headcount ratio at national poverty lines (% of population),2019,,Latin America & Caribbean ,High income,Not classified,-71.141389,21.4602778
2487,TC,Turks and Caicos Islands,Poverty headcount ratio at national poverty lines (% of population),2018,,Latin America & Caribbean ,High income,Not classified,-71.141389,21.4602778
2488,TC,Turks and Caicos Islands,Poverty headcount ratio at national poverty lines (% of population),2017,,Latin America & Caribbean ,High income,Not classified,-71.141389,21.4602778
2489,TC,Turks and Caicos Islands,Poverty headcount ratio at national poverty lines (% of population),2016,,Latin America & Caribbean ,High income,Not classified,-71.141389,21.4602778
2490,TV,Tuvalu,Poverty headcount ratio at national poverty lines (% of population),2025,,East Asia & Pacific,Upper middle income,IDA,179.089567,-8.6314877
2491,TV,Tuvalu,Poverty headcount ratio at national poverty lines (% of population),2024,,East Asia & Pacific,Upper middle income,IDA,179.089567,-8.6314877
2492,TV,Tuvalu,Poverty headcount ratio at national poverty lines (% of population),2023,,East Asia & Pacific,Upper middle income,IDA,179.089567,-8.6314877
2493,TV,Tuvalu,Poverty headcount ratio at national poverty lines (% of population),2022,,East Asia & Pacific,Upper middle income,IDA,179.089567,-8.6314877
2494,TV,Tuvalu,Poverty headcount ratio at national poverty lines (% of population),2021,,East Asia & Pacific,Upper middle income,IDA,179.089567,-8.6314877
2495,TV,Tuvalu,Poverty headcount ratio at national poverty lines (% of population),2020,,East Asia & Pacific,Upper middle income,IDA,179.089567,-8.6314877
2496,TV,Tuvalu,Poverty headcount ratio at national poverty lines (% of population),2019,,East Asia & Pacific,Upper middle income,IDA,179.089567,-8.6314877
2497,TV,Tuvalu,Poverty headcount ratio at national poverty lines (% of population),2018,,East Asia & Pacific,Upper middle income,IDA,179.089567,-8.6314877
2498,TV,Tuvalu,Poverty headcount ratio at national poverty lines (% of population),2017,,East Asia & Pacific,Upper middle income,IDA,179.089567,-8.6314877
2499,TV,Tuvalu,Poverty headcount ratio at national poverty lines (% of population),2016,,East Asia & Pacific,Upper middle income,IDA,179.089567,-8.6314877
2500,UG,Uganda,Poverty headcount ratio at national poverty lines (% of population),2025,,Sub-Saharan Africa ,Low income,IDA,32.5729,0.314269
2501,UG,Uganda,Poverty headcount ratio at national poverty lines (% of population),2024,,Sub-Saharan Africa ,Low income,IDA,32.5729,0.314269
2502,UG,Uganda,Poverty headcount ratio at national poverty lines (% of population),2023,16.1,Sub-Saharan Africa ,Low income,IDA,32.5729,0.314269
2503,UG,Uganda,Poverty headcount ratio at national poverty lines (% of population),2022,,Sub-Saharan Africa ,Low income,IDA,32.5729,0.314269
2504,UG,Uganda,Poverty headcount ratio at national poverty lines (% of population),2021,,Sub-Saharan Africa ,Low income,IDA,32.5729,0.314269
2505,UG,Uganda,Poverty headcount ratio at national poverty lines (% of population),2020,,Sub-Saharan Africa ,Low income,IDA,32.5729,0.314269
2506,UG,Uganda,Poverty headcount ratio at national poverty lines (% of population),2019,20.3,Sub-Saharan Africa ,Low income,IDA,32.5729,0.314269
2507,UG,Uganda,Poverty headcount ratio at national poverty lines (% of population),2018,,Sub-Saharan Africa ,Low income,IDA,32.5729,0.314269
2508,UG,Uganda,Poverty headcount ratio at national poverty lines (% of population),2017,,Sub-Saharan Africa ,Low income,IDA,32.5729,0.314269
2509,UG,Uganda,Poverty headcount ratio at national poverty lines (% of population),2016,21.4,Sub-Saharan Africa ,Low income,IDA,32.5729,0.314269
2510,UA,Ukraine,Poverty headcount ratio at national poverty lines (% of population),2025,,Europe & Central Asia,Upper middle income,IBRD,30.5038,50.4536
2511,UA,Ukraine,Poverty headcount ratio at national poverty lines (% of population),2024,,Europe & Central Asia,Upper middle income,IBRD,30.5038,50.4536
2512,UA,Ukraine,Poverty headcount ratio at national poverty lines (% of population),2023,,Europe & Central Asia,Upper middle income,IBRD,30.5038,50.4536
2513,UA,Ukraine,Poverty headcount ratio at national poverty lines (% of population),2022,,Europe & Central Asia,Upper middle income,IBRD,30.5038,50.4536
2514,UA,Ukraine,Poverty headcount ratio at national poverty lines (% of population),2021,,Europe & Central Asia,Upper middle income,IBRD,30.5038,50.4536
2515,UA,Ukraine,Poverty headcount ratio at national poverty lines (% of population),2020,23.2,Europe & Central Asia,Upper middle income,IBRD,30.5038,50.4536
2516,UA,Ukraine,Poverty headcount ratio at national poverty lines (% of population),2019,23.1,Europe & Central Asia,Upper middle income,IBRD,30.5038,50.4536
2517,UA,Ukraine,Poverty headcount ratio at national poverty lines (% of population),2018,27.6,Europe & Central Asia,Upper middle income,IBRD,30.5038,50.4536
2518,UA,Ukraine,Poverty headcount ratio at national poverty lines (% of population),2017,34.9,Europe & Central Asia,Upper middle income,IBRD,30.5038,50.4536
2519,UA,Ukraine,Poverty headcount ratio at national poverty lines (% of population),2016,51.1,Europe & Central Asia,Upper middle income,IBRD,30.5038,50.4536
2520,AE,United Arab Emirates,Poverty headcount ratio at national poverty lines (% of population),2025,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,54.3705,24.4764
2521,AE,United Arab Emirates,Poverty headcount ratio at national poverty lines (% of population),2024,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,54.3705,24.4764
2522,AE,United Arab Emirates,Poverty headcount ratio at national poverty lines (% of population),2023,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,54.3705,24.4764
2523,AE,United Arab Emirates,Poverty headcount ratio at national poverty lines (% of population),2022,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,54.3705,24.4764
2524,AE,United Arab Emirates,Poverty headcount ratio at national poverty lines (% of population),2021,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,54.3705,24.4764
2525,AE,United Arab Emirates,Poverty headcount ratio at national poverty lines (% of population),2020,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,54.3705,24.4764
2526,AE,United Arab Emirates,Poverty headcount ratio at national poverty lines (% of population),2019,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,54.3705,24.4764
2527,AE,United Arab Emirates,Poverty headcount ratio at national poverty lines (% of population),2018,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,54.3705,24.4764
2528,AE,United Arab Emirates,Poverty headcount ratio at national poverty lines (% of population),2017,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,54.3705,24.4764
2529,AE,United Arab Emirates,Poverty headcount ratio at national poverty lines (% of population),2016,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,54.3705,24.4764
2530,GB,United Kingdom,Poverty headcount ratio at national poverty lines (% of population),2025,,Europe & Central Asia,High income,Not classified,-0.126236,51.5002
2531,GB,United Kingdom,Poverty headcount ratio at national poverty lines (% of population),2024,,Europe & Central Asia,High income,Not classified,-0.126236,51.5002
2532,GB,United Kingdom,Poverty headcount ratio at national poverty lines (% of population),2023,,Europe & Central Asia,High income,Not classified,-0.126236,51.5002
2533,GB,United Kingdom,Poverty headcount ratio at national poverty lines (% of population),2022,,Europe & Central Asia,High income,Not classified,-0.126236,51.5002
2534,GB,United Kingdom,Poverty headcount ratio at national poverty lines (% of population),2021,,Europe & Central Asia,High income,Not classified,-0.126236,51.5002
2535,GB,United Kingdom,Poverty headcount ratio at national poverty lines (% of population),2020,,Europe & Central Asia,High income,Not classified,-0.126236,51.5002
2536,GB,United Kingdom,Poverty headcount ratio at national poverty lines (% of population),2019,,Europe & Central Asia,High income,Not classified,-0.126236,51.5002
2537,GB,United Kingdom,Poverty headcount ratio at national poverty lines (% of population),2018,,Europe & Central Asia,High income,Not classified,-0.126236,51.5002
2538,GB,United Kingdom,Poverty headcount ratio at national poverty lines (% of population),2017,18.6,Europe & Central Asia,High income,Not classified,-0.126236,51.5002
2539,GB,United Kingdom,Poverty headcount ratio at national poverty lines (% of population),2016,17.0,Europe & Central Asia,High income,Not classified,-0.126236,51.5002
2540,US,United States,Poverty headcount ratio at national poverty lines (% of population),2025,,North America,High income,Not classified,-77.032,38.8895
2541,US,United States,Poverty headcount ratio at national poverty lines (% of population),2024,,North America,High income,Not classified,-77.032,38.8895
2542,US,United States,Poverty headcount ratio at national poverty lines (% of population),2023,,North America,High income,Not classified,-77.032,38.8895
2543,US,United States,Poverty headcount ratio at national poverty lines (% of population),2022,,North America,High income,Not classified,-77.032,38.8895
2544,US,United States,Poverty headcount ratio at national poverty lines (% of population),2021,,North America,High income,Not classified,-77.032,38.8895
2545,US,United States,Poverty headcount ratio at national poverty lines (% of population),2020,,North America,High income,Not classified,-77.032,38.8895
2546,US,United States,Poverty headcount ratio at national poverty lines (% of population),2019,,North America,High income,Not classified,-77.032,38.8895
2547,US,United States,Poverty headcount ratio at national poverty lines (% of population),2018,,North America,High income,Not classified,-77.032,38.8895
2548,US,United States,Poverty headcount ratio at national poverty lines (% of population),2017,,North America,High income,Not classified,-77.032,38.8895
2549,US,United States,Poverty headcount ratio at national poverty lines (% of population),2016,,North America,High income,Not classified,-77.032,38.8895
2550,UY,Uruguay,Poverty headcount ratio at national poverty lines (% of population),2025,,Latin America & Caribbean ,High income,IBRD,-56.0675,-34.8941
2551,UY,Uruguay,Poverty headcount ratio at national poverty lines (% of population),2024,17.3,Latin America & Caribbean ,High income,IBRD,-56.0675,-34.8941
2552,UY,Uruguay,Poverty headcount ratio at national poverty lines (% of population),2023,19.7,Latin America & Caribbean ,High income,IBRD,-56.0675,-34.8941
2553,UY,Uruguay,Poverty headcount ratio at national poverty lines (% of population),2022,9.9,Latin America & Caribbean ,High income,IBRD,-56.0675,-34.8941
2554,UY,Uruguay,Poverty headcount ratio at national poverty lines (% of population),2021,,Latin America & Caribbean ,High income,IBRD,-56.0675,-34.8941
2555,UY,Uruguay,Poverty headcount ratio at national poverty lines (% of population),2020,,Latin America & Caribbean ,High income,IBRD,-56.0675,-34.8941
2556,UY,Uruguay,Poverty headcount ratio at national poverty lines (% of population),2019,,Latin America & Caribbean ,High income,IBRD,-56.0675,-34.8941
2557,UY,Uruguay,Poverty headcount ratio at national poverty lines (% of population),2018,,Latin America & Caribbean ,High income,IBRD,-56.0675,-34.8941
2558,UY,Uruguay,Poverty headcount ratio at national poverty lines (% of population),2017,,Latin America & Caribbean ,High income,IBRD,-56.0675,-34.8941
2559,UY,Uruguay,Poverty headcount ratio at national poverty lines (% of population),2016,,Latin America & Caribbean ,High income,IBRD,-56.0675,-34.8941
2560,UZ,Uzbekistan,Poverty headcount ratio at national poverty lines (% of population),2025,5.8,Europe & Central Asia,Lower middle income,Blend,69.269,41.3052
2561,UZ,Uzbekistan,Poverty headcount ratio at national poverty lines (% of population),2024,8.9,Europe & Central Asia,Lower middle income,Blend,69.269,41.3052
2562,UZ,Uzbekistan,Poverty headcount ratio at national poverty lines (% of population),2023,11.0,Europe & Central Asia,Lower middle income,Blend,69.269,41.3052
2563,UZ,Uzbekistan,Poverty headcount ratio at national poverty lines (% of population),2022,14.1,Europe & Central Asia,Lower middle income,Blend,69.269,41.3052
2564,UZ,Uzbekistan,Poverty headcount ratio at national poverty lines (% of population),2021,17.0,Europe & Central Asia,Lower middle income,Blend,69.269,41.3052
2565,UZ,Uzbekistan,Poverty headcount ratio at national poverty lines (% of population),2020,,Europe & Central Asia,Lower middle income,Blend,69.269,41.3052
2566,UZ,Uzbekistan,Poverty headcount ratio at national poverty lines (% of population),2019,,Europe & Central Asia,Lower middle income,Blend,69.269,41.3052
2567,UZ,Uzbekistan,Poverty headcount ratio at national poverty lines (% of population),2018,,Europe & Central Asia,Lower middle income,Blend,69.269,41.3052
2568,UZ,Uzbekistan,Poverty headcount ratio at national poverty lines (% of population),2017,,Europe & Central Asia,Lower middle income,Blend,69.269,41.3052
2569,UZ,Uzbekistan,Poverty headcount ratio at national poverty lines (% of population),2016,,Europe & Central Asia,Lower middle income,Blend,69.269,41.3052
2570,VU,Vanuatu,Poverty headcount ratio at national poverty lines (% of population),2025,,East Asia & Pacific,Lower middle income,IDA,168.321,-17.7404
2571,VU,Vanuatu,Poverty headcount ratio at national poverty lines (% of population),2024,,East Asia & Pacific,Lower middle income,IDA,168.321,-17.7404
2572,VU,Vanuatu,Poverty headcount ratio at national poverty lines (% of population),2023,,East Asia & Pacific,Lower middle income,IDA,168.321,-17.7404
2573,VU,Vanuatu,Poverty headcount ratio at national poverty lines (% of population),2022,,East Asia & Pacific,Lower middle income,IDA,168.321,-17.7404
2574,VU,Vanuatu,Poverty headcount ratio at national poverty lines (% of population),2021,,East Asia & Pacific,Lower middle income,IDA,168.321,-17.7404
2575,VU,Vanuatu,Poverty headcount ratio at national poverty lines (% of population),2020,,East Asia & Pacific,Lower middle income,IDA,168.321,-17.7404
2576,VU,Vanuatu,Poverty headcount ratio at national poverty lines (% of population),2019,15.9,East Asia & Pacific,Lower middle income,IDA,168.321,-17.7404
2577,VU,Vanuatu,Poverty headcount ratio at national poverty lines (% of population),2018,,East Asia & Pacific,Lower middle income,IDA,168.321,-17.7404
2578,VU,Vanuatu,Poverty headcount ratio at national poverty lines (% of population),2017,,East Asia & Pacific,Lower middle income,IDA,168.321,-17.7404
2579,VU,Vanuatu,Poverty headcount ratio at national poverty lines (% of population),2016,,East Asia & Pacific,Lower middle income,IDA,168.321,-17.7404
2580,VE,"Venezuela, RB",Poverty headcount ratio at national poverty lines (% of population),2025,,Latin America & Caribbean ,Lower middle income,IBRD,-69.8371,9.08165
2581,VE,"Venezuela, RB",Poverty headcount ratio at national poverty lines (% of population),2024,,Latin America & Caribbean ,Lower middle income,IBRD,-69.8371,9.08165
2582,VE,"Venezuela, RB",Poverty headcount ratio at national poverty lines (% of population),2023,,Latin America & Caribbean ,Lower middle income,IBRD,-69.8371,9.08165
2583,VE,"Venezuela, RB",Poverty headcount ratio at national poverty lines (% of population),2022,,Latin America & Caribbean ,Lower middle income,IBRD,-69.8371,9.08165
2584,VE,"Venezuela, RB",Poverty headcount ratio at national poverty lines (% of population),2021,,Latin America & Caribbean ,Lower middle income,IBRD,-69.8371,9.08165
2585,VE,"Venezuela, RB",Poverty headcount ratio at national poverty lines (% of population),2020,,Latin America & Caribbean ,Lower middle income,IBRD,-69.8371,9.08165
2586,VE,"Venezuela, RB",Poverty headcount ratio at national poverty lines (% of population),2019,,Latin America & Caribbean ,Lower middle income,IBRD,-69.8371,9.08165
2587,VE,"Venezuela, RB",Poverty headcount ratio at national poverty lines (% of population),2018,,Latin America & Caribbean ,Lower middle income,IBRD,-69.8371,9.08165
2588,VE,"Venezuela, RB",Poverty headcount ratio at national poverty lines (% of population),2017,,Latin America & Caribbean ,Lower middle income,IBRD,-69.8371,9.08165
2589,VE,"Venezuela, RB",Poverty headcount ratio at national poverty lines (% of population),2016,,Latin America & Caribbean ,Lower middle income,IBRD,-69.8371,9.08165
2590,VN,Viet Nam,Poverty headcount ratio at national poverty lines (% of population),2025,,East Asia & Pacific,Upper middle income,IBRD,105.825,21.0069
2591,VN,Viet Nam,Poverty headcount ratio at national poverty lines (% of population),2024,,East Asia & Pacific,Upper middle income,IBRD,105.825,21.0069
2592,VN,Viet Nam,Poverty headcount ratio at national poverty lines (% of population),2023,,East Asia & Pacific,Upper middle income,IBRD,105.825,21.0069
2593,VN,Viet Nam,Poverty headcount ratio at national poverty lines (% of population),2022,4.2,East Asia & Pacific,Upper middle income,IBRD,105.825,21.0069
2594,VN,Viet Nam,Poverty headcount ratio at national poverty lines (% of population),2021,4.4,East Asia & Pacific,Upper middle income,IBRD,105.825,21.0069
2595,VN,Viet Nam,Poverty headcount ratio at national poverty lines (% of population),2020,4.8,East Asia & Pacific,Upper middle income,IBRD,105.825,21.0069
2596,VN,Viet Nam,Poverty headcount ratio at national poverty lines (% of population),2019,5.7,East Asia & Pacific,Upper middle income,IBRD,105.825,21.0069
2597,VN,Viet Nam,Poverty headcount ratio at national poverty lines (% of population),2018,6.8,East Asia & Pacific,Upper middle income,IBRD,105.825,21.0069
2598,VN,Viet Nam,Poverty headcount ratio at national poverty lines (% of population),2017,7.9,East Asia & Pacific,Upper middle income,IBRD,105.825,21.0069
2599,VN,Viet Nam,Poverty headcount ratio at national poverty lines (% of population),2016,9.2,East Asia & Pacific,Upper middle income,IBRD,105.825,21.0069
2600,VI,Virgin Islands (U.S.),Poverty headcount ratio at national poverty lines (% of population),2025,,Latin America & Caribbean ,High income,Not classified,-64.8963,18.3358
2601,VI,Virgin Islands (U.S.),Poverty headcount ratio at national poverty lines (% of population),2024,,Latin America & Caribbean ,High income,Not classified,-64.8963,18.3358
2602,VI,Virgin Islands (U.S.),Poverty headcount ratio at national poverty lines (% of population),2023,,Latin America & Caribbean ,High income,Not classified,-64.8963,18.3358
2603,VI,Virgin Islands (U.S.),Poverty headcount ratio at national poverty lines (% of population),2022,,Latin America & Caribbean ,High income,Not classified,-64.8963,18.3358
2604,VI,Virgin Islands (U.S.),Poverty headcount ratio at national poverty lines (% of population),2021,,Latin America & Caribbean ,High income,Not classified,-64.8963,18.3358
2605,VI,Virgin Islands (U.S.),Poverty headcount ratio at national poverty lines (% of population),2020,,Latin America & Caribbean ,High income,Not classified,-64.8963,18.3358
2606,VI,Virgin Islands (U.S.),Poverty headcount ratio at national poverty lines (% of population),2019,,Latin America & Caribbean ,High income,Not classified,-64.8963,18.3358
2607,VI,Virgin Islands (U.S.),Poverty headcount ratio at national poverty lines (% of population),2018,,Latin America & Caribbean ,High income,Not classified,-64.8963,18.3358
2608,VI,Virgin Islands (U.S.),Poverty headcount ratio at national poverty lines (% of population),2017,,Latin America & Caribbean ,High income,Not classified,-64.8963,18.3358
2609,VI,Virgin Islands (U.S.),Poverty headcount ratio at national poverty lines (% of population),2016,,Latin America & Caribbean ,High income,Not classified,-64.8963,18.3358
2610,PS,West Bank and Gaza,Poverty headcount ratio at national poverty lines (% of population),2025,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
2611,PS,West Bank and Gaza,Poverty headcount ratio at national poverty lines (% of population),2024,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
2612,PS,West Bank and Gaza,Poverty headcount ratio at national poverty lines (% of population),2023,32.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
2613,PS,West Bank and Gaza,Poverty headcount ratio at national poverty lines (% of population),2022,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
2614,PS,West Bank and Gaza,Poverty headcount ratio at national poverty lines (% of population),2021,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
2615,PS,West Bank and Gaza,Poverty headcount ratio at national poverty lines (% of population),2020,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
2616,PS,West Bank and Gaza,Poverty headcount ratio at national poverty lines (% of population),2019,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
2617,PS,West Bank and Gaza,Poverty headcount ratio at national poverty lines (% of population),2018,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
2618,PS,West Bank and Gaza,Poverty headcount ratio at national poverty lines (% of population),2017,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
2619,PS,West Bank and Gaza,Poverty headcount ratio at national poverty lines (% of population),2016,29.2,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
2620,YE,"Yemen, Rep.",Poverty headcount ratio at national poverty lines (% of population),2025,,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
2621,YE,"Yemen, Rep.",Poverty headcount ratio at national poverty lines (% of population),2024,,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
2622,YE,"Yemen, Rep.",Poverty headcount ratio at national poverty lines (% of population),2023,,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
2623,YE,"Yemen, Rep.",Poverty headcount ratio at national poverty lines (% of population),2022,,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
2624,YE,"Yemen, Rep.",Poverty headcount ratio at national poverty lines (% of population),2021,,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
2625,YE,"Yemen, Rep.",Poverty headcount ratio at national poverty lines (% of population),2020,,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
2626,YE,"Yemen, Rep.",Poverty headcount ratio at national poverty lines (% of population),2019,,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
2627,YE,"Yemen, Rep.",Poverty headcount ratio at national poverty lines (% of population),2018,,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
2628,YE,"Yemen, Rep.",Poverty headcount ratio at national poverty lines (% of population),2017,,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
2629,YE,"Yemen, Rep.",Poverty headcount ratio at national poverty lines (% of population),2016,,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
2630,ZM,Zambia,Poverty headcount ratio at national poverty lines (% of population),2025,,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
2631,ZM,Zambia,Poverty headcount ratio at national poverty lines (% of population),2024,,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
2632,ZM,Zambia,Poverty headcount ratio at national poverty lines (% of population),2023,,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
2633,ZM,Zambia,Poverty headcount ratio at national poverty lines (% of population),2022,60.0,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
2634,ZM,Zambia,Poverty headcount ratio at national poverty lines (% of population),2021,,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
